ID,age,age_group,credit_card_balance_ratio,debt_ratio,defaulted,gender,marital_status,monthly_income,nb_dependents,nb_late_payments_1month,nb_late_payments_2months,nb_late_payments_3+months,nb_open_loans,nb_special_loans
3056019,58,middle_aged,0.01292846,0.303449425,0,Male,married,6000.0,0.0,0,0,0,11,1
6323800,70,senior,0.06192621900000001,0.20658287600000005,0,Female,divorced,14400.0,2.0,0,0,0,4,1
4746537,42,middle_aged,0.33957164799999995,0.664015627,0,Male,single,7166.0,3.0,0,0,0,8,1
5675431,36,young,0.017849108,0.177321757,0,Female,married,3800.0,0.0,0,0,0,2,0
4209058,44,middle_aged,0.0,0.7417880609999998,0,Female,single,3500.0,2.0,1,0,0,11,2
2100875,28,young,0.9999999,0.059104737,0,Female,married,2300.0,0.0,0,0,0,2,0
1026886,56,middle_aged,0.195126193,0.380300958,0,Female,married,15350.0,2.0,0,0,0,8,2
2048849,51,middle_aged,0.0,0.26549106,0,Female,divorced,4082.0,1.0,0,0,0,3,1
4038105,79,senior,0.009094805,2027.0,0,Female,divorced,,0.0,0,0,0,3,1
2592150,62,middle_aged,0.000185178,9567.0,0,Male,single,,0.0,0,0,0,13,8
4408494,28,young,0.081783643,0.162936437,0,Female,married,3350.0,0.0,0,0,0,3,0
6798567,53,middle_aged,0.395891235,0.245599417,0,Male,unspecified,9600.0,3.0,0,0,0,6,1
8271676,51,middle_aged,0.008945444,41.0,0,Male,widowed,,0.0,0,0,0,12,0
7051762,84,senior,0.023080665,0.08506429300000001,0,Female,divorced,5054.0,0.0,0,0,0,10,0
5051736,64,middle_aged,0.01134895,0.269761234,0,Male,married,6742.0,0.0,0,0,0,14,4
7626440,50,middle_aged,0.323301475,0.264797314,0,Female,single,16083.0,0.0,0,0,0,7,2
2223619,60,middle_aged,0.944420174,0.349324639,0,Male,divorced,2146.0,0.0,1,0,0,7,0
7789614,64,middle_aged,0.072554414,0.8816315649999998,0,Male,married,3750.0,1.0,2,0,0,24,1
8340629,48,middle_aged,0.002748573,0.14913427,0,Male,widowed,12243.0,2.0,2,0,0,19,2
8214260,54,middle_aged,0.014019799999999995,0.003266973,0,Male,single,9794.0,1.0,0,0,0,8,0
2489602,62,middle_aged,0.056697429,0.134146341,0,Male,divorced,5001.0,0.0,0,0,0,4,1
1522168,50,middle_aged,0.495030332,0.9047738070000002,0,Female,widowed,4000.0,2.0,1,0,0,17,1
3769286,37,young,0.14428563,0.10156113,0,Male,married,5700.0,3.0,0,0,0,5,0
2543630,57,middle_aged,0.479878698,0.209684331,0,Male,unspecified,7000.0,0.0,0,0,0,4,1
7646876,32,young,0.748327052,0.177137144,0,Male,unspecified,6000.0,0.0,0,0,0,8,0
7317057,66,senior,0.0,0.279759036,0,Male,divorced,4149.0,3.0,2,0,0,8,1
2044896,78,senior,0.026624068,1418.0,0,Male,single,,0.0,0,0,0,7,1
1344199,63,middle_aged,0.016854735,755.0,0,Female,married,,,0,0,0,3,1
9134295,61,middle_aged,0.357558859,0.680639935,0,Male,widowed,4937.0,1.0,1,0,0,16,2
2446809,74,senior,0.0,0.0,0,Female,divorced,2000.0,0.0,0,0,0,6,0
5447747,50,middle_aged,0.9999999,0.31934033,1,Male,married,2000.0,0.0,0,0,3,2,0
7457937,44,middle_aged,0.0,0.0,0,Male,widowed,1833.0,1.0,0,0,0,6,0
8873576,78,senior,0.064620428,0.096276545,0,Female,unspecified,10500.0,0.0,0,0,0,33,0
1229192,37,young,0.539810593,0.075932101,0,Male,married,6597.0,0.0,0,0,0,6,0
3773914,52,middle_aged,0.002429741,0.106927076,0,Male,married,14233.0,0.0,0,0,0,6,1
8530387,39,young,0.159675807,0.416511927,0,Male,divorced,7000.0,0.0,0,0,0,11,2
2320051,69,senior,0.040447046,36.0,0,Male,widowed,,,0,0,0,2,0
7977631,32,young,0.775522569,0.129103188,1,Male,widowed,6366.0,1.0,1,0,1,5,0
9322745,34,young,0.17491583300000002,0.243837442,0,Male,unspecified,1500.0,0.0,0,0,0,6,0
1751152,90,senior,0.001215236,1.0,0,Female,married,,0.0,0,0,0,9,0
6433885,70,senior,0.005454362,0.061764098,0,Male,married,4840.0,0.0,0,0,0,3,1
6331677,49,middle_aged,0.187924913,0.279573476,0,Male,divorced,3000.0,1.0,0,0,0,12,0
6440256,37,young,0.577234584,0.307956006,0,Female,single,7000.0,3.0,0,0,0,11,0
3382292,81,senior,0.0048705020000000005,20.0,0,Female,single,,0.0,0,0,0,12,0
9144395,35,young,0.9999999,0.0,0,Male,divorced,3538.0,1.0,0,0,2,4,0
7414438,50,middle_aged,0.029219227,0.405585251,0,Male,divorced,9166.0,1.0,0,0,0,9,1
9113642,81,senior,0.035997222,0.062043328,0,Female,married,7800.0,0.0,0,0,0,15,0
8350558,58,middle_aged,0.15960738800000002,0.410717917,0,Female,divorced,9833.0,0.0,1,0,0,16,2
6076049,39,young,0.270101759,0.126850553,0,Male,married,6416.0,1.0,0,0,0,8,2
9417578,47,middle_aged,0.11719707,0.610365693,0,Female,single,3800.0,1.0,0,0,0,6,1
1051645,51,middle_aged,0.025216985,0.496353692,0,Male,single,8775.0,3.0,0,0,0,12,1
9988745,50,middle_aged,0.704941197,0.91683629,0,Male,divorced,3438.0,3.0,0,0,0,12,1
5205699,49,middle_aged,0.877404753,3206.0,1,Female,married,,2.0,1,1,0,10,1
5803303,61,middle_aged,0.007043929,0.319177115,0,Male,single,11325.0,0.0,0,0,0,10,2
8795023,50,middle_aged,0.221838908,0.34389427,0,Female,divorced,11046.0,4.0,0,0,0,5,1
8853258,68,senior,0.003535781,0.001419446,0,Female,divorced,1408.0,0.0,0,0,0,6,0
7737221,53,middle_aged,0.35594104600000004,0.287841994,0,Female,single,6176.0,0.0,0,0,0,7,2
2193084,49,middle_aged,0.269178222,0.367726455,0,Female,married,5000.0,0.0,0,0,0,15,2
5511945,31,young,0.068420096,258.0,0,Male,divorced,,,0,0,0,2,0
8316218,62,middle_aged,0.08859645599999999,0.3869631570000001,0,Male,married,4586.0,1.0,0,0,0,5,2
3178350,47,middle_aged,0.698156777,0.56017593,0,Male,divorced,2500.0,0.0,0,1,0,12,1
2572648,51,middle_aged,0.02536856,0.007098121,0,Female,divorced,4789.0,0.0,0,0,0,9,0
9418840,73,senior,0.007733633,2731.0,0,Male,widowed,,,0,0,0,6,2
8794972,31,young,0.299940012,0.317721172,0,Male,divorced,3650.0,1.0,0,0,0,8,1
8576160,57,middle_aged,0.9999999,0.209025302,0,Female,divorced,11500.0,2.0,0,0,0,6,2
5133954,41,middle_aged,0.078576502,0.379895857,0,Male,widowed,4416.0,2.0,0,0,0,7,1
8629284,41,middle_aged,0.0,521.0,0,Male,single,,0.0,0,1,0,9,1
8635665,54,middle_aged,0.700729807,0.435451438,0,Female,married,9945.0,0.0,0,0,0,11,2
4182363,45,middle_aged,0.8266431409999998,0.35462842200000005,1,Male,married,2300.0,1.0,1,0,1,10,1
2045775,50,middle_aged,0.859268845,1.292855655,0,Male,divorced,4800.0,1.0,0,0,0,16,2
9092857,63,middle_aged,0.801999048,2084.0,1,Male,single,,0.0,1,0,0,7,1
7528252,80,senior,0.030077747,7.362731862999999,0,Female,single,20000.0,1.0,1,0,0,10,0
8112292,31,young,0.0,0.789454545,0,Female,divorced,2749.0,0.0,0,0,0,9,2
2981680,56,middle_aged,0.058278834,1760.0,0,Female,married,,0.0,0,0,0,10,2
3486950,47,middle_aged,0.029739777,0.423184658,0,Female,married,4640.0,0.0,1,0,0,10,2
3923876,54,middle_aged,0.9167348420000002,0.089005236,0,Male,divorced,4583.0,0.0,1,0,0,4,0
9191610,35,young,0.114986418,2713.0,0,Female,divorced,,0.0,0,0,0,12,1
6623308,51,middle_aged,0.001121565,3.0,0,Female,widowed,,0.0,0,0,0,7,0
2154171,32,young,0.7520661159999998,0.062734316,1,Female,single,4000.0,1.0,0,0,0,3,0
8976501,41,middle_aged,0.780286179,0.7249626309999998,0,Male,single,2675.0,0.0,0,0,0,9,1
1500132,27,young,0.9999999,214.0,0,Male,married,,0.0,0,0,0,5,0
8146757,82,senior,0.016715843,0.02276513,0,Male,single,1800.0,0.0,1,0,0,14,0
1531074,46,middle_aged,0.913345445,8795.0,0,Male,single,0.0,3.0,0,1,0,11,2
5806848,51,middle_aged,0.300182125,0.236663293,0,Male,widowed,13833.0,2.0,0,0,0,7,1
1788682,60,middle_aged,0.056223993,0.193537328,0,Male,divorced,11666.0,0.0,0,0,0,3,1
2094232,33,young,0.96394874,0.205964823,0,Female,divorced,7845.0,4.0,2,0,0,9,0
2050461,72,senior,0.25684592,0.136929461,0,Male,divorced,8916.0,0.0,0,1,0,10,0
2528957,35,young,0.0,0.552337195,0,Male,divorced,5005.0,0.0,0,0,0,6,2
8437737,51,middle_aged,0.0,0.694084038,0,Male,divorced,8400.0,2.0,0,0,0,9,3
5457285,40,senior,0.375540792,0.283634618,0,Female,married,6250.0,1.0,0,0,0,24,1
2922977,49,middle_aged,0.0,0.188679245,0,Male,widowed,900.0,2.0,0,0,0,5,1
4539173,39,young,0.0,0.197714558,0,Female,widowed,8400.0,1.0,0,0,0,5,1
9861327,71,senior,0.04159577,46.0,0,Female,widowed,0.0,0.0,0,0,0,6,0
4873025,39,young,0.257695879,0.07830723099999999,0,Female,single,3000.0,0.0,1,0,0,3,0
5759214,85,senior,0.23191656,0.386183613,0,Female,married,7700.0,0.0,0,0,0,11,1
4729725,55,middle_aged,0.197996754,0.145309115,0,Male,married,6000.0,0.0,1,0,0,9,0
5746770,47,middle_aged,0.09036089800000001,104.0,0,Male,single,,,0,0,0,4,0
7130288,59,middle_aged,0.162476865,0.684375893,0,Male,unspecified,3500.0,0.0,0,0,0,15,1
6349709,63,middle_aged,0.297667558,4804.0,0,Male,single,,1.0,1,0,0,17,3
3606055,55,middle_aged,0.341525724,5186.0,0,Male,divorced,,0.0,0,0,0,19,2
1176065,57,middle_aged,0.985372989,0.016852328,0,Male,married,3500.0,0.0,0,1,0,4,0
4815196,60,middle_aged,0.35653217299999995,0.032900834,0,Female,divorced,6473.0,0.0,0,0,0,1,0
2691565,64,middle_aged,0.26096205100000003,0.688278505,0,Female,single,3130.0,2.0,0,0,0,10,1
2760149,78,senior,0.328491555,0.056161987,0,Female,widowed,12000.0,0.0,0,0,0,6,0
2333199,70,senior,0.0214851,0.23256445,0,Male,married,3684.0,0.0,0,0,0,5,1
2649935,56,middle_aged,0.0,0.0,0,Male,single,1505.0,0.0,0,0,0,1,0
2384188,35,young,0.053698292,0.180250553,0,Male,single,6784.0,3.0,0,0,0,11,0
3973092,63,middle_aged,0.0010525760000000002,610.0,0,Female,divorced,,,1,0,0,5,1
9040514,32,young,0.936529656,883.0,0,Male,widowed,,2.0,0,1,0,6,0
5542064,29,young,0.00079984,0.015936255,0,Female,divorced,501.0,0.0,0,0,0,2,0
7253739,27,young,0.030107766,1849.0,0,Male,widowed,,,0,0,0,5,1
1895124,74,senior,0.00032871800000000003,0.250628141,0,Male,divorced,4775.0,0.0,1,0,0,14,1
4568594,69,senior,0.0,0.344399581,0,Male,single,6686.0,0.0,0,0,0,9,2
3357335,36,young,0.9999999,0.0,0,Male,single,5166.0,0.0,0,0,0,3,0
7570210,38,young,0.333209153,0.231868714,0,Male,single,11333.0,2.0,0,0,0,5,1
3964571,48,middle_aged,0.152258328,0.031193761,0,Male,unspecified,5000.0,1.0,0,0,0,4,0
5962394,27,young,0.328667333,0.15662937400000002,0,Female,married,4200.0,0.0,1,0,0,5,0
3074867,63,middle_aged,0.03519956,0.064903215,0,Male,married,11416.0,0.0,0,0,0,15,0
2221769,34,young,0.9999999,0.08339166099999999,0,Female,married,10000.0,0.0,0,0,0,6,1
3893945,64,middle_aged,0.543909182,0.117788221,0,Female,married,10000.0,0.0,0,0,0,12,0
7433427,95,senior,0.001846012,0.0,0,Female,married,,,0,0,0,2,0
2403235,79,senior,0.09809515,0.015197568,0,Female,single,6250.0,0.0,0,0,0,1,0
3771136,40,senior,0.001226007,0.0,0,Female,single,4500.0,2.0,0,0,0,2,0
2102040,77,senior,0.162300636,0.227886057,0,Female,unspecified,2000.0,0.0,0,0,0,8,0
2228043,50,middle_aged,0.5631593429999999,0.313042935,0,Male,widowed,16000.0,0.0,3,1,0,9,2
5348333,61,middle_aged,0.00889911,2.0,0,Male,single,,0.0,0,0,0,2,0
7081484,86,senior,0.0,0.0,0,Female,divorced,,0.0,0,0,0,1,0
1905214,62,middle_aged,0.056788642,523.0,0,Male,married,,0.0,0,0,0,2,1
1116206,53,middle_aged,0.035054057,1543.0,0,Female,married,,0.0,0,0,0,5,1
6451491,26,young,0.079568504,4.676646707,0,Male,widowed,500.0,0.0,0,0,0,22,1
5455545,77,senior,0.058774283,0.014123235,0,Male,married,8000.0,0.0,0,0,0,4,0
9392882,28,young,0.28329798,0.194208947,0,Male,widowed,7666.0,0.0,0,0,0,29,1
4751279,40,senior,0.087558249,0.088991101,0,Male,married,10000.0,0.0,0,0,0,6,0
1986459,30,young,0.0,0.202932356,0,Female,single,3000.0,2.0,0,1,0,6,0
8771010,48,middle_aged,0.05211396,1.033938978,0,Male,married,2916.0,0.0,0,0,0,18,3
5837681,40,senior,0.022200266,0.6120838470000001,0,Female,widowed,4054.0,0.0,0,0,0,11,2
5747262,54,middle_aged,0.778518468,0.652266829,0,Male,married,6550.0,1.0,4,1,1,17,2
8452991,37,young,0.000837506,1917.0,0,Female,single,,0.0,0,0,0,7,1
7379085,48,middle_aged,0.81031169,0.466771068,0,Female,married,10216.0,0.0,0,0,0,15,1
2741382,32,young,0.6368814070000001,0.103948026,0,Female,married,2000.0,0.0,0,0,0,4,0
1676670,26,young,0.967193469,0.253936516,0,Male,married,4000.0,0.0,0,0,0,7,0
1940133,28,young,0.0,0.0,0,Male,divorced,3333.0,0.0,0,0,0,2,0
2717565,27,young,0.9999999,0.0,0,Male,married,3816.0,0.0,0,0,0,1,0
9728057,67,senior,0.434460382,0.7786217529999998,0,Male,married,9083.0,0.0,0,0,0,16,3
3835173,35,young,0.012052182,1.225295784,0,Male,married,6000.0,1.0,1,0,0,11,3
4723995,37,young,0.0,0.428293316,0,Male,widowed,1540.0,2.0,0,0,0,13,1
4751791,40,senior,0.041348356,0.88248107,0,Male,divorced,9640.0,3.0,0,0,0,12,3
9240540,81,senior,0.010481961,28.0,0,Male,married,,0.0,0,0,0,13,0
5429899,51,middle_aged,0.121722966,0.597809668,0,Male,widowed,5295.0,0.0,0,0,0,10,2
9846915,39,young,0.392114532,0.05294635,0,Female,divorced,5684.0,1.0,0,0,0,4,0
8156388,76,senior,0.0,0.0,0,Female,single,7168.0,0.0,0,0,0,5,0
8196110,51,middle_aged,0.948457949,999.0,0,Female,married,,0.0,0,0,0,3,0
9288145,55,middle_aged,0.041611112,0.113431841,0,Male,single,9000.0,3.0,0,0,0,9,1
8517406,36,young,0.124950004,0.226207662,0,Male,single,9004.0,2.0,0,0,0,6,1
4879274,47,middle_aged,0.288583577,0.431325494,0,Female,widowed,12500.0,4.0,0,0,0,5,2
1642988,47,middle_aged,0.948774141,1.245647969,0,Female,divorced,1550.0,0.0,0,0,0,11,1
7675930,56,middle_aged,0.16563883699999998,0.387540775,0,Female,widowed,12568.0,0.0,0,0,0,19,1
4489763,34,young,0.044415116,0.13167205,0,Male,single,6500.0,0.0,0,0,0,8,0
1841873,62,middle_aged,0.219090503,0.221143395,0,Male,unspecified,13800.0,0.0,1,0,0,37,2
7124636,43,middle_aged,0.9999999,0.0,0,Male,unspecified,6458.0,4.0,0,0,2,1,0
5434366,72,senior,0.034939121000000004,467.0,0,Male,widowed,,,0,0,0,6,1
7923205,43,middle_aged,0.0,0.043436525,0,Male,married,4166.0,4.0,0,0,0,2,0
2945504,50,middle_aged,0.381926952,0.385516355,0,Female,widowed,7000.0,2.0,2,0,0,8,2
3613657,47,middle_aged,0.752113444,0.533915379,1,Female,single,4466.0,1.0,2,0,6,6,1
4831873,33,young,0.7035505,0.6113530079999999,0,Male,married,6200.0,0.0,0,0,0,8,2
1237044,35,young,0.445573295,0.320974797,0,Male,single,4800.0,2.0,2,0,1,3,1
6741877,47,middle_aged,0.296980927,4007.0,0,Female,married,,2.0,1,0,0,13,2
5538162,50,middle_aged,0.980464544,0.843156357,1,Male,unspecified,2052.0,2.0,2,0,0,7,1
8936323,34,young,0.356521381,715.0,0,Male,single,,0.0,0,0,0,8,0
4874390,37,young,0.366884415,0.343688363,0,Female,married,6083.0,2.0,0,0,0,11,2
4377863,71,senior,0.8706039959999998,0.167847902,0,Male,widowed,26666.0,0.0,3,0,0,13,3
6350238,65,senior,0.9768474,0.333129273,0,Female,divorced,9800.0,0.0,0,0,0,8,2
7445869,80,senior,0.030473623,0.379124175,0,Male,married,8334.0,1.0,0,0,0,10,2
1365763,52,middle_aged,0.440457201,0.61043456,0,Male,single,7800.0,1.0,0,0,0,16,4
8860755,63,middle_aged,0.007523276999999998,0.361732147,0,Female,widowed,9213.0,2.0,0,0,0,15,1
5168020,82,senior,0.051929871,0.365008385,0,Male,married,5366.0,0.0,0,0,0,4,1
7582197,43,middle_aged,0.035918852,0.261101499,0,Female,married,6935.0,1.0,0,0,0,6,1
1399361,50,middle_aged,0.223665847,0.17570173600000005,0,Male,divorced,4666.0,0.0,0,0,0,6,0
7527551,62,middle_aged,0.010823105,8.0,0,Male,widowed,,0.0,0,0,0,8,0
1202232,61,middle_aged,0.18107065100000005,1.528835063,0,Male,widowed,1733.0,0.0,0,0,0,12,1
6290612,51,middle_aged,0.9999999,1154.0,0,Male,married,,2.0,0,0,0,3,1
6927446,72,senior,0.016211248,960.0,0,Male,single,,0.0,0,0,0,10,0
2536606,25,young,0.061991734000000014,0.009369144,0,Male,divorced,1600.0,0.0,0,0,0,3,0
1328838,25,young,1.083944037,0.381954184,0,Male,divorced,6416.0,0.0,1,0,2,4,0
7404289,78,senior,0.045138693,23.0,0,Male,divorced,,0.0,0,0,0,5,0
7120354,38,young,0.133781735,0.439195101,0,Male,widowed,8000.0,2.0,0,0,0,14,2
7566867,80,senior,0.004422608,17.0,0,Male,married,,0.0,0,0,0,7,0
5573038,57,middle_aged,0.07480018599999999,0.511329916,0,Male,married,7413.0,0.0,0,0,0,8,1
5090229,59,middle_aged,0.0,0.038177735,0,Male,widowed,6233.0,0.0,0,0,0,7,0
9860739,42,middle_aged,0.0,0.232368817,1,Male,married,11300.0,2.0,1,2,0,4,1
1555232,29,young,0.5606037079999999,0.174984339,0,Female,married,4788.0,1.0,0,0,0,6,0
3504478,53,middle_aged,0.005972811999999999,0.223347082,1,Female,unspecified,8000.0,0.0,0,0,0,25,2
3428123,81,senior,0.040650337,450.0,0,Male,divorced,,0.0,0,0,0,12,0
9729458,51,middle_aged,0.689748288,0.604125249,0,Female,married,4023.0,0.0,0,0,0,6,1
9949943,61,middle_aged,0.8252536640000002,2483.0,1,Male,single,,1.0,0,0,0,15,0
3520349,26,young,0.036192761,5.0,0,Male,divorced,,,0,0,0,2,0
3556487,43,middle_aged,0.040225124,0.059327525,0,Female,widowed,41666.0,0.0,1,0,0,8,2
7569839,68,senior,0.048937709,94.0,0,Male,divorced,,0.0,0,0,0,4,0
9122692,49,middle_aged,0.03986969,0.197335554,0,Male,single,6004.0,0.0,0,0,0,9,1
2091755,55,middle_aged,0.0046229,0.003618703,0,Male,married,10500.0,0.0,0,0,0,16,0
5730984,57,middle_aged,0.128989251,2367.0,0,Female,widowed,,0.0,0,0,0,5,1
7216950,48,middle_aged,0.008556745,0.246737663,0,Female,married,6666.0,1.0,0,0,0,5,2
1733820,52,middle_aged,0.244842186,0.333133373,0,Male,divorced,5000.0,2.0,1,0,0,16,1
7464916,53,middle_aged,0.9999999,0.118982967,0,Male,married,4050.0,5.0,0,0,0,1,0
5648477,57,middle_aged,0.7302809029999998,0.188871984,0,Male,divorced,4600.0,0.0,0,0,0,4,0
1570991,52,middle_aged,0.026856184,0.135224839,0,Male,married,9339.0,3.0,0,0,0,5,1
3923493,39,young,0.209539679,0.285321416,0,Male,married,2908.0,2.0,0,0,0,4,0
9057065,33,young,0.252145655,0.8230551629999998,0,Female,single,7069.0,0.0,0,0,0,7,3
4583037,56,middle_aged,0.026447183,1625.0,0,Male,widowed,,0.0,0,0,0,13,1
2579654,33,young,0.846048487,1120.0,1,Male,unspecified,,0.0,1,0,0,5,0
8631078,70,senior,0.193850048,0.17696969699999998,0,Male,married,6599.0,0.0,0,0,0,10,0
3135621,71,senior,0.381199688,1.09947839,1,Male,divorced,2683.0,0.0,0,1,0,7,1
7209541,28,young,0.012924122,0.405670665,0,Male,divorced,2750.0,0.0,0,0,0,7,1
5022148,57,middle_aged,0.9593387550000002,646.0,1,Male,married,,,1,0,0,2,0
9575560,42,middle_aged,0.458181594,2185.0,0,Male,single,,3.0,0,0,0,6,2
8645138,72,senior,0.02527043,8.0,0,Male,married,,0.0,0,0,0,6,0
1651560,38,young,0.433495593,0.191271615,0,Male,married,8500.0,4.0,0,0,0,6,1
6353924,61,middle_aged,0.574991178,0.425242131,0,Female,divorced,3303.0,0.0,0,0,0,5,1
6286042,55,middle_aged,0.808719128,0.146308949,0,Male,married,6000.0,0.0,2,0,0,7,0
8127976,61,middle_aged,0.415806945,0.322694677,0,Male,married,9900.0,0.0,1,0,0,28,2
2372197,86,senior,0.01251681,0.004997501,0,Female,widowed,2000.0,0.0,0,0,0,3,0
7473196,32,young,0.6839052090000001,0.077475789,0,Male,divorced,3200.0,0.0,0,0,0,8,0
3342166,29,young,0.383381265,0.075994934,0,Male,married,15000.0,0.0,0,0,0,11,0
9217388,54,middle_aged,0.1151684,0.536848895,1,Male,single,6200.0,2.0,2,1,0,11,2
4517000,38,young,0.921868207,0.524674059,0,Male,divorced,8206.0,2.0,0,0,0,9,2
4921278,77,senior,0.08599767599999998,0.248442486,0,Female,single,6580.0,1.0,0,0,0,5,1
4217643,54,middle_aged,0.98840116,0.370575295,0,Female,divorced,15000.0,3.0,1,0,0,10,4
7195576,40,senior,0.021502145,0.24764353,0,Female,unspecified,3500.0,3.0,0,0,0,5,1
4465623,62,middle_aged,0.014110999,1.035991002,0,Male,widowed,4000.0,0.0,1,0,0,20,2
8483978,45,middle_aged,0.225231231,0.009366298,0,Female,divorced,11850.0,4.0,0,0,0,2,0
2652996,46,middle_aged,0.0,0.331077564,0,Male,married,3841.0,0.0,0,0,0,6,0
9126499,65,senior,0.122675093,0.423292273,0,Male,widowed,6250.0,0.0,0,0,0,5,2
5959655,80,senior,0.0,0.0,0,Male,unspecified,1500.0,0.0,0,0,0,8,0
7954235,22,young,0.9999999,0.0,0,Female,unspecified,820.0,0.0,0,0,0,3,0
4087205,45,middle_aged,0.201013746,0.403388036,0,Male,single,5666.0,1.0,1,0,0,12,2
7780555,30,young,0.922583953,2.240893067,0,Female,unspecified,850.0,0.0,1,0,0,7,1
8537033,47,middle_aged,0.493459771,1.448357925,1,Female,divorced,2100.0,0.0,1,0,0,17,2
6185611,52,middle_aged,0.169970751,0.49897881,0,Male,divorced,7833.0,0.0,0,0,0,4,1
4859340,44,middle_aged,0.952341276,0.173622705,0,Male,single,9583.0,0.0,0,0,0,10,0
4569252,60,middle_aged,0.427878606,0.254636123,0,Female,divorced,6416.0,1.0,1,0,0,8,1
5012646,46,middle_aged,0.272977495,0.15064156,0,Female,married,6000.0,1.0,0,0,0,15,0
7527996,52,middle_aged,0.0779044,0.232400883,0,Female,divorced,14048.0,0.0,0,0,0,12,2
2311511,36,young,0.9999999,0.8007998,1,Male,married,4000.0,1.0,6,1,1,3,2
3419713,51,middle_aged,0.08827627699999999,1857.0,0,Female,divorced,,3.0,0,0,0,11,1
3640950,56,middle_aged,0.018913113,1930.0,0,Male,divorced,,1.0,0,0,0,18,2
9961114,46,middle_aged,0.0,0.218755769,0,Female,married,5416.0,0.0,0,0,0,3,1
6216593,70,senior,0.244895095,108.0,0,Male,married,,,0,0,0,7,0
8472831,55,middle_aged,0.07539852099999998,0.08219794499999998,0,Male,widowed,40000.0,3.0,1,0,0,6,1
9246729,55,middle_aged,0.06402224,0.67637008,0,Male,married,7900.0,0.0,0,0,0,16,4
6379146,38,young,0.061176865,0.12768723099999998,0,Male,single,10000.0,0.0,0,0,0,13,0
5817756,51,middle_aged,0.970004285,0.145136486,0,Female,married,5201.0,1.0,1,0,0,5,1
2044572,61,middle_aged,0.543723776,0.236619949,0,Male,divorced,12200.0,3.0,0,0,0,16,1
3684916,48,middle_aged,0.9999999,0.416165263,0,Male,married,4985.0,3.0,2,1,1,3,1
1874051,53,middle_aged,0.57648703,0.604262799,0,Male,single,4550.0,0.0,0,0,0,9,1
8507623,37,young,0.060850403,0.388780894,0,Female,single,3600.0,0.0,0,0,0,14,1
2231520,80,senior,0.9999999,0.990563494,0,Male,married,3708.0,0.0,0,1,0,1,1
9153018,60,middle_aged,0.454173558,0.443200936,0,Female,widowed,13670.0,2.0,0,0,0,11,2
1743468,65,senior,0.020715538,0.003570918,0,Male,married,7000.0,0.0,0,0,0,3,0
7996635,62,middle_aged,0.472365825,5857.0,0,Male,married,,1.0,0,0,0,19,4
7243476,40,senior,0.334728666,0.550155988,0,Male,single,8333.0,0.0,0,0,0,7,2
6400422,70,senior,0.08116261599999999,1864.0,0,Female,divorced,,0.0,0,0,0,13,2
4722082,44,middle_aged,0.418199621,0.597044513,0,Male,single,5548.0,0.0,0,0,0,12,1
7514986,52,middle_aged,0.015146925,0.000383436,0,Male,married,2607.0,0.0,3,0,0,4,0
5702662,48,middle_aged,0.038855909,0.197450637,0,Male,single,4000.0,0.0,0,0,0,7,1
7396725,46,middle_aged,0.003308375,0.189393939,0,Male,divorced,3035.0,5.0,1,0,0,13,1
9414579,44,middle_aged,0.114947629,0.195340233,0,Male,married,20000.0,1.0,0,0,0,29,1
7704000,45,middle_aged,0.061065038,0.185057262,0,Male,divorced,5500.0,4.0,0,0,0,7,1
4021481,63,middle_aged,0.994429367,0.254853772,0,Female,divorced,8137.0,0.0,4,1,6,6,1
1408970,68,senior,0.063837861,0.427714687,0,Male,divorced,7836.0,0.0,0,0,0,11,1
5203800,64,middle_aged,0.774613753,0.71758191,0,Male,single,2166.0,0.0,0,0,0,6,1
1724691,44,middle_aged,0.658835417,1164.0,0,Male,widowed,,0.0,0,0,0,10,0
7944186,54,middle_aged,0.9074934360000002,0.111970141,0,Female,widowed,3750.0,0.0,1,0,0,3,0
2339616,49,middle_aged,0.16890141399999994,0.021995601,0,Male,married,5000.0,0.0,0,0,0,5,0
4508065,39,young,0.9999999,0.091181764,0,Male,married,5000.0,4.0,0,0,0,1,0
5079558,57,middle_aged,0.7772297029999998,0.593359514,0,Male,single,2800.0,0.0,0,0,0,8,3
9350972,86,senior,0.020263728,0.004741319,0,Male,married,7170.0,0.0,0,0,0,8,0
9672727,30,young,0.997012377,0.22610261,0,Female,divorced,5554.0,2.0,0,0,0,5,0
3221299,79,senior,0.026299123,0.005109976,0,Male,widowed,4500.0,0.0,0,0,0,3,0
3547812,73,senior,0.002428522,104.0,0,Female,single,,0.0,0,0,0,6,0
4356199,81,senior,0.013777165,0.001999556,0,Female,divorced,4500.0,0.0,0,0,0,4,0
9194291,61,middle_aged,0.239388736,2.838053982,1,Male,married,3000.0,0.0,0,0,0,13,5
5417223,39,young,0.9999999,0.390435924,0,Male,divorced,6858.0,4.0,0,0,0,6,2
2904216,52,middle_aged,0.086477467,0.09239472,0,Female,divorced,17500.0,2.0,0,0,0,14,1
4915478,32,young,0.201183905,836.0,0,Male,unspecified,,0.0,0,0,0,5,1
9263451,39,young,0.107509088,0.244783516,0,Male,married,7667.0,0.0,0,0,0,14,2
9769667,39,young,0.473880113,0.53254151,0,Male,married,8250.0,2.0,0,1,0,9,1
